instance_id,business_id,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open
-mIlmp5l4hKlp1tvHRdvTg__restaurants,-mIlmp5l4hKlp1tvHRdvTg,Restaurants,-mIlmp5l4hKlp1tvHRdvTg,Restaurants,39.9499178538,-75.1447920753,473.483453,-3328.910619,Philadelphia,PA,4.0,1697,1
-mVpEeb0zGMv81_IWoXT5g__automotive,-mVpEeb0zGMv81_IWoXT5g,Automotive,-mVpEeb0zGMv81_IWoXT5g,Automotive,39.9745638,-75.1192382,2650.814119,-588.402654,Philadelphia,PA,1.5,101,1
-mY6tC7PXYOL40vc_SYX4g__beauty___spas,-mY6tC7PXYOL40vc_SYX4g,Beauty & Spas,-mY6tC7PXYOL40vc_SYX4g,Beauty & Spas,40.0339833,-75.1773153,-2297.674098,6018.753416,Philadelphia,PA,1.0,9,1
-mc0GB26tKLQhxKpuR3xUw__restaurants,-mc0GB26tKLQhxKpuR3xUw,Restaurants,-mc0GB26tKLQhxKpuR3xUw,Restaurants,39.9524023,-75.1461989,353.614254,-3052.652424,Philadelphia,PA,5.0,9,1
-mxgEmVaB0Izs2-qaWJZ1A__local_services,-mxgEmVaB0Izs2-qaWJZ1A,Local Services,-mxgEmVaB0Izs2-qaWJZ1A,Local Services,40.0764356927,-75.0312030315,10151.894477,10739.250629,Philadelphia,PA,2.0,5,1
-nIXhxPvxST6bTuj9jo1UQ__restaurants,-nIXhxPvxST6bTuj9jo1UQ,Restaurants,-nIXhxPvxST6bTuj9jo1UQ,Restaurants,39.9502973,-75.1601048,-831.244878,-3286.718068,Philadelphia,PA,4.5,177,1
-n_beuzQuajaezPD2PyQvA__restaurants,-n_beuzQuajaezPD2PyQvA,Restaurants,-n_beuzQuajaezPD2PyQvA,Restaurants,39.977976,-75.158113,-661.532567,-208.982801,Philadelphia,PA,3.5,15,1
-ols5tgh9GslgqmFvTOsDw__automotive,-ols5tgh9GslgqmFvTOsDw,Automotive,-ols5tgh9GslgqmFvTOsDw,Automotive,40.030682,-75.156819,-551.276653,5651.665098,Philadelphia,PA,4.5,8,1
-ooQlxiWp21ubVBlLSzM2w__active_life,-ooQlxiWp21ubVBlLSzM2w,Active Life,-ooQlxiWp21ubVBlLSzM2w,Active Life,39.971148,-75.1352238,1288.753113,-968.222809,Philadelphia,PA,5.0,6,1
-p4zQq3RvGKohvLCa2kdag__home_services,-p4zQq3RvGKohvLCa2kdag,Home Services,-p4zQq3RvGKohvLCa2kdag,Home Services,39.9461849,-75.1625185,-1036.905388,-3743.996716,Philadelphia,PA,2.0,7,1
-pPtjsbwgoJjOaI5g5NFNg__local_services,-pPtjsbwgoJjOaI5g5NFNg,Local Services,-pPtjsbwgoJjOaI5g5NFNg,Local Services,39.934584,-75.144511,497.432614,-5033.959722,Philadelphia,PA,5.0,5,1
-puKoJtGHpbPv87jZTR0zQ__health___medical,-puKoJtGHpbPv87jZTR0zQ,Health & Medical,-puKoJtGHpbPv87jZTR0zQ,Health & Medical,39.9485986,-75.1646999,-1222.772661,-3475.605151,Philadelphia,PA,5.0,7,1
-qAsm0KkOERjvIMUynPTtA__beauty___spas,-qAsm0KkOERjvIMUynPTtA,Beauty & Spas,-qAsm0KkOERjvIMUynPTtA,Beauty & Spas,39.953643,-75.1446532,485.316392,-2914.692688,Philadelphia,PA,4.5,60,1
-qBwKdTHaYClas69Y5biWQ__food,-qBwKdTHaYClas69Y5biWQ,Food,-qBwKdTHaYClas69Y5biWQ,Food,39.95476,-75.156933,-560.990080,-2790.487784,Philadelphia,PA,4.0,78,1
-qE-vxoQK-Ve-dMgHA9kSg__home_services,-qE-vxoQK-Ve-dMgHA9kSg,Home Services,-qE-vxoQK-Ve-dMgHA9kSg,Home Services,40.0344983293,-75.2365513,-7344.906967,6076.022141,Philadelphia,PA,3.5,9,1
-qP1L9kx0FoH-kFwHXEwbw__food,-qP1L9kx0FoH-kFwHXEwbw,Food,-qP1L9kx0FoH-kFwHXEwbw,Food,39.970596,-75.155029,-398.758812,-1029.602493,Philadelphia,PA,3.0,8,1
-qWhas31o61V6vC6yo6NWw__event_planning___services,-qWhas31o61V6vC6yo6NWw,Event Planning & Services,-qWhas31o61V6vC6yo6NWw,Event Planning & Services,39.9560712,-75.1769425,-2265.909489,-2644.688794,Philadelphia,PA,3.5,36,1
-qXlrp191oly3g2hMvdZZw__home_services,-qXlrp191oly3g2hMvdZZw,Home Services,-qXlrp191oly3g2hMvdZZw,Home Services,40.0137435,-75.0920718,4965.540755,3768.187231,Philadelphia,PA,4.5,37,1
-qZ3GVQpEa02BXg1ehzaMQ__nightlife,-qZ3GVQpEa02BXg1ehzaMQ,Nightlife,-qZ3GVQpEa02BXg1ehzaMQ,Nightlife,39.9467814,-75.1611265,-918.299335,-3677.668851,Philadelphia,PA,2.0,15,1
-qn6GdZtOI-EqDbGq8Mq6A__active_life,-qn6GdZtOI-EqDbGq8Mq6A,Active Life,-qn6GdZtOI-EqDbGq8Mq6A,Active Life,39.9373010149,-75.147322476,257.879402,-4731.841033,Philadelphia,PA,4.0,10,1
-qpFT-RgBE2QXVcSjq57lQ__restaurants,-qpFT-RgBE2QXVcSjq57lQ,Restaurants,-qpFT-RgBE2QXVcSjq57lQ,Restaurants,40.0348997406,-75.0662507315,7165.637751,6120.657102,Philadelphia,PA,3.0,68,1
-qr5uBcrMsISGTjAzGKJ_g__event_planning___services,-qr5uBcrMsISGTjAzGKJ_g,Event Planning & Services,-qr5uBcrMsISGTjAzGKJ_g,Event Planning & Services,39.9755101,-75.136981,1139.030013,-483.178749,Philadelphia,PA,4.5,21,1
-rDhWLQJ28L2ttkaftdZNQ__restaurants,-rDhWLQJ28L2ttkaftdZNQ,Restaurants,-rDhWLQJ28L2ttkaftdZNQ,Restaurants,39.9390238158,-75.1732082292,-1947.729086,-4540.274048,Philadelphia,PA,4.5,75,1
-rGocJekjtLnrn3MYKxJVg__automotive,-rGocJekjtLnrn3MYKxJVg,Automotive,-rGocJekjtLnrn3MYKxJVg,Automotive,39.9815576,-75.0926421,4916.948060,189.273499,Philadelphia,PA,3.5,6,1
-rVeTFLcXZkE7HlaNXwFxA__home_services,-rVeTFLcXZkE7HlaNXwFxA,Home Services,-rVeTFLcXZkE7HlaNXwFxA,Home Services,39.9241031,-75.1556554,-452.131536,-6199.384239,Philadelphia,PA,4.5,85,1
-rme923YftBvVWv9omz8Ng__event_planning___services,-rme923YftBvVWv9omz8Ng,Event Planning & Services,-rme923YftBvVWv9omz8Ng,Event Planning & Services,40.0018825,-75.1097491,3459.337609,2449.302385,Philadelphia,PA,5.0,26,1
-s4YiQuUM21pScGCrzW2KQ__shopping,-s4YiQuUM21pScGCrzW2KQ,Shopping,-s4YiQuUM21pScGCrzW2KQ,Shopping,39.9870048,-75.1564192,-517.211495,794.975340,Philadelphia,PA,2.0,18,1
-sRtgVuwRz7JJQaHiLV9zw__coffee___tea,-sRtgVuwRz7JJQaHiLV9zw,Coffee & Tea,-sRtgVuwRz7JJQaHiLV9zw,Coffee & Tea,39.979683,-75.2697307,-10171.974262,-19.172799,Philadelphia,PA,2.0,10,1
-sgYO5GUfGSkKneroisqjQ__home_services,-sgYO5GUfGSkKneroisqjQ,Home Services,-sgYO5GUfGSkKneroisqjQ,Home Services,39.9488716,-75.2047622,-4636.300876,-3445.248894,Philadelphia,PA,3.5,112,1
-trR0p3U6i4MEzj0MwpQ6A__event_planning___services,-trR0p3U6i4MEzj0MwpQ6A,Event Planning & Services,-trR0p3U6i4MEzj0MwpQ6A,Event Planning & Services,39.9599111004,-75.1651004015,-1256.897591,-2217.710761,Philadelphia,PA,4.0,39,1
-tx2Fb2MWnEqiCmr23uOrQ__automotive,-tx2Fb2MWnEqiCmr23uOrQ,Automotive,-tx2Fb2MWnEqiCmr23uOrQ,Automotive,39.9598051,-75.1420422,707.787947,-2229.497484,Philadelphia,PA,1.5,7,1
-uPvL8kLaSzG-KxkSKL6RA__breakfast___brunch,-uPvL8kLaSzG-KxkSKL6RA,Breakfast & Brunch,-uPvL8kLaSzG-KxkSKL6RA,Breakfast & Brunch,39.9884019,-75.102826,4049.223791,950.325986,Philadelphia,PA,4.0,5,1
-v1Ia8G_G00SuygAm6koUg__restaurants,-v1Ia8G_G00SuygAm6koUg,Restaurants,-v1Ia8G_G00SuygAm6koUg,Restaurants,39.9482296,-75.156935,-561.160491,-3516.636135,Philadelphia,PA,3.5,52,1
-v22Vz1chVp8VL4pnSj5RA__home_services,-v22Vz1chVp8VL4pnSj5RA,Home Services,-v22Vz1chVp8VL4pnSj5RA,Home Services,39.9180345,-75.1591321,-748.365490,-6874.182703,Philadelphia,PA,3.0,11,1
-v8dtO9BZmKidXLMohiQhQ__bars,-v8dtO9BZmKidXLMohiQhQ,Bars,-v8dtO9BZmKidXLMohiQhQ,Bars,39.9670245,-75.1729544,-1926.101443,-1426.735722,Philadelphia,PA,3.0,320,1
-vB-ZzO1wuPaNhUExK56qQ__local_services,-vB-ZzO1wuPaNhUExK56qQ,Local Services,-vB-ZzO1wuPaNhUExK56qQ,Local Services,39.939424,-75.1819831,-2695.396321,-4495.775534,Philadelphia,PA,3.0,10,1
-wkXI95IPxvIJhq2kaeskA__health___medical,-wkXI95IPxvIJhq2kaeskA,Health & Medical,-wkXI95IPxvIJhq2kaeskA,Health & Medical,40.0578334,-74.9983607,12950.241682,8670.767199,Philadelphia,PA,3.5,10,1
-wtiB82sm2qhoJ64plIJZw__health___medical,-wtiB82sm2qhoJ64plIJZw,Health & Medical,-wtiB82sm2qhoJ64plIJZw,Health & Medical,39.9123981,-75.1747643,-2080.314873,-7500.922653,Philadelphia,PA,5.0,12,1
-x5Vz35KrGQewp4Wdw_uOQ__health___medical,-x5Vz35KrGQewp4Wdw_uOQ,Health & Medical,-x5Vz35KrGQewp4Wdw_uOQ,Health & Medical,39.9468194,-75.1575343,-612.224146,-3673.443438,Philadelphia,PA,4.5,9,1
-xMyD5JSvirlYKBcwbLsEw__health___medical,-xMyD5JSvirlYKBcwbLsEw,Health & Medical,-xMyD5JSvirlYKBcwbLsEw,Health & Medical,39.9459568,-75.1558857,-471.754362,-3769.360314,Philadelphia,PA,2.5,13,1
-xRCCsf4QUp7jTjEHngPsQ__active_life,-xRCCsf4QUp7jTjEHngPsQ,Active Life,-xRCCsf4QUp7jTjEHngPsQ,Active Life,40.0799695,-75.2080902,-4919.864773,11132.192615,Philadelphia,PA,4.5,8,1
-xov4QrIEkyNrSArhjmjZQ__restaurants,-xov4QrIEkyNrSArhjmjZQ,Restaurants,-xov4QrIEkyNrSArhjmjZQ,Restaurants,40.121646,-75.035263,9805.962840,15766.414376,Philadelphia,PA,3.5,33,1
-xxFeiRIn6XGs9n8YnR2BQ__local_services,-xxFeiRIn6XGs9n8YnR2BQ,Local Services,-xxFeiRIn6XGs9n8YnR2BQ,Local Services,39.938722,-75.1561228,-491.956586,-4573.834480,Philadelphia,PA,5.0,9,1
-yukfO02FkmJ35NBBgAh9A__shopping,-yukfO02FkmJ35NBBgAh9A,Shopping,-yukfO02FkmJ35NBBgAh9A,Shopping,39.991547,-75.240751,-7702.744496,1300.045633,Philadelphia,PA,5.0,7,1
-zAfvusy7S9gRPDl6LsanQ__home_services,-zAfvusy7S9gRPDl6LsanQ,Home Services,-zAfvusy7S9gRPDl6LsanQ,Home Services,39.9120596,-75.1487007,140.447140,-7538.562188,Philadelphia,PA,4.5,6,1
-zCalZY32BXWUckU6AXCPg__local_services,-zCalZY32BXWUckU6AXCPg,Local Services,-zCalZY32BXWUckU6AXCPg,Local Services,39.9868777,-75.1471045,276.452155,780.842445,Philadelphia,PA,2.0,8,1
0-7N3z_cb3Z1xMGDrbez6w__restaurants,0-7N3z_cb3Z1xMGDrbez6w,Restaurants,0-7N3z_cb3Z1xMGDrbez6w,Restaurants,39.926032,-75.1678,-1486.918225,-5984.900048,Philadelphia,PA,4.0,389,1
0-JRAY0LpBazDuA9761U5w__pizza,0-JRAY0LpBazDuA9761U5w,Pizza,0-JRAY0LpBazDuA9761U5w,Pizza,39.94941083,-75.1686977423,-1563.410804,-3385.289171,Philadelphia,PA,4.0,313,1
0-Lihni2Ak2RL6RwHb4fpw__restaurants,0-Lihni2Ak2RL6RwHb4fpw,Restaurants,0-Lihni2Ak2RL6RwHb4fpw,Restaurants,39.9865131,-75.1566358,-535.667006,740.300719,Philadelphia,PA,4.0,9,1
0-PClaUWGphUvuTH8wQ51w__restaurants,0-PClaUWGphUvuTH8wQ51w,Restaurants,0-PClaUWGphUvuTH8wQ51w,Restaurants,39.9427774,-75.1456566,399.821196,-4122.893952,Philadelphia,PA,4.5,73,1
0-l1nKLNgCfY583tezCZsA__home_services,0-l1nKLNgCfY583tezCZsA,Home Services,0-l1nKLNgCfY583tezCZsA,Home Services,39.930077,-75.160118,-832.369590,-5535.115949,Philadelphia,PA,5.0,6,1
0-tNITJZLzSARsR_rtkgvw__automotive,0-tNITJZLzSARsR_rtkgvw,Automotive,0-tNITJZLzSARsR_rtkgvw,Automotive,39.9952091551,-75.092086494,4964.288746,1707.259263,Philadelphia,PA,3.5,31,1
006GkdbyGrW9rs8jBSjokQ__health___medical,006GkdbyGrW9rs8jBSjokQ,Health & Medical,006GkdbyGrW9rs8jBSjokQ,Health & Medical,39.9500233,-75.1675812,-1468.275262,-3317.185520,Philadelphia,PA,4.0,13,1
00AGVWzkxNLGb-7ZrwAOIA__restaurants,00AGVWzkxNLGb-7ZrwAOIA,Restaurants,00AGVWzkxNLGb-7ZrwAOIA,Restaurants,39.9532594,-75.2170205,-5680.775430,-2957.347121,Philadelphia,PA,3.0,70,1
00Tcf1hTCb4uFSK99xI_hg__nightlife,00Tcf1hTCb4uFSK99xI_hg,Nightlife,00Tcf1hTCb4uFSK99xI_hg,Nightlife,39.9568167,-75.2089241,-4990.917638,-2561.792862,Philadelphia,PA,2.0,9,1
00Vn4VUTWl71_cFPziRQNQ__food,00Vn4VUTWl71_cFPziRQNQ,Food,00Vn4VUTWl71_cFPziRQNQ,Food,40.0719622,-75.157311,-593.197758,10241.820249,Philadelphia,PA,3.0,65,1
00rIcvqmfci_oJWkOqPqmg__sandwiches,00rIcvqmfci_oJWkOqPqmg,Sandwiches,00rIcvqmfci_oJWkOqPqmg,Sandwiches,40.0571665,-75.2357367,-7275.498569,8596.611200,Philadelphia,PA,4.5,92,1
00vHxQtHAIf7FnjGZuepfg__arts___entertainment,00vHxQtHAIf7FnjGZuepfg,Arts & Entertainment,00vHxQtHAIf7FnjGZuepfg,Arts & Entertainment,39.9512318,-75.1745795,-2064.568897,-3182.806266,Philadelphia,PA,4.5,54,1
014TTYpoCTRxQ4rljxMmbQ__nightlife,014TTYpoCTRxQ4rljxMmbQ,Nightlife,014TTYpoCTRxQ4rljxMmbQ,Nightlife,39.996008,-75.1898263,-3363.680081,1796.086886,Philadelphia,PA,3.0,19,1
01Ym9dytHULJdqich0_YIg__home_services,01Ym9dytHULJdqich0_YIg,Home Services,01Ym9dytHULJdqich0_YIg,Home Services,39.9489949,-75.1663033,-1359.391156,-3431.538541,Philadelphia,PA,2.5,11,1
01mP5a06zQpaYOakfaVBOQ__restaurants,01mP5a06zQpaYOakfaVBOQ,Restaurants,01mP5a06zQpaYOakfaVBOQ,Restaurants,40.0727911933,-75.1949470435,-3799.995581,10334.000226,Philadelphia,PA,2.5,61,1
02RvIa2kWpChi9zNSuwTHA__home_services,02RvIa2kWpChi9zNSuwTHA,Home Services,02RvIa2kWpChi9zNSuwTHA,Home Services,40.068629,-75.0026972,12580.748041,9871.184808,Philadelphia,PA,3.0,17,1
02nb6CI8w-2EoSEkQdk2Wg__restaurants,02nb6CI8w-2EoSEkQdk2Wg,Restaurants,02nb6CI8w-2EoSEkQdk2Wg,Restaurants,39.9361704128,-75.1469422175,290.279517,-4857.558424,Philadelphia,PA,4.0,101,1
02qFLwwFi8T804rHcYh7Zw__food,02qFLwwFi8T804rHcYh7Zw,Food,02qFLwwFi8T804rHcYh7Zw,Food,39.9620702366,-75.1429857686,627.390715,-1977.625438,Philadelphia,PA,4.0,159,1
0346ZLBXCnsGief7r2kmQQ__beauty___spas,0346ZLBXCnsGief7r2kmQQ,Beauty & Spas,0346ZLBXCnsGief7r2kmQQ,Beauty & Spas,39.962145,-75.1542303,-330.705181,-1969.312116,Philadelphia,PA,4.0,17,1
03K9F1xumPgdRiohRrXyfw__breakfast___brunch,03K9F1xumPgdRiohRrXyfw,Breakfast & Brunch,03K9F1xumPgdRiohRrXyfw,Breakfast & Brunch,39.953278,-75.1957582,-3869.110574,-2955.278892,Philadelphia,PA,3.0,8,1
03Z0iTZ29-Mh02OXE7sPBQ__breakfast___brunch,03Z0iTZ29-Mh02OXE7sPBQ,Breakfast & Brunch,03Z0iTZ29-Mh02OXE7sPBQ,Breakfast & Brunch,40.0510400798,-75.0572700799,7930.838642,7915.383415,Philadelphia,PA,2.5,12,1
03cvVjbkCOtiIt51M-MLFg__restaurants,03cvVjbkCOtiIt51M-MLFg,Restaurants,03cvVjbkCOtiIt51M-MLFg,Restaurants,39.9462612,-75.179681,-2499.244744,-3735.512531,Philadelphia,PA,4.5,65,1
03jQGGJ2ch0uHTtW-UUUqg__breakfast___brunch,03jQGGJ2ch0uHTtW-UUUqg,Breakfast & Brunch,03jQGGJ2ch0uHTtW-UUUqg,Breakfast & Brunch,39.9404915,-75.1496827,56.775341,-4377.074786,Philadelphia,PA,4.0,620,1
04o5yH6y_49RkLuEaiW5mg__restaurants,04o5yH6y_49RkLuEaiW5mg,Restaurants,04o5yH6y_49RkLuEaiW5mg,Restaurants,39.9892351,-75.2497887,-8472.806224,1042.973727,Philadelphia,PA,3.0,50,1
04srD0j0OwEA_VcVfM76lw__beauty___spas,04srD0j0OwEA_VcVfM76lw,Beauty & Spas,04srD0j0OwEA_VcVfM76lw,Beauty & Spas,40.0601041,-75.1646865,-1221.630907,8923.257868,Philadelphia,PA,3.5,11,1
05ev984NYfimRN0UiFrxaA__nightlife,05ev984NYfimRN0UiFrxaA,Nightlife,05ev984NYfimRN0UiFrxaA,Nightlife,39.965015,-75.161076,-913.996457,-1650.182236,Philadelphia,PA,4.0,877,1
064WcuNRDGE_HDDt4BASpQ__active_life,064WcuNRDGE_HDDt4BASpQ,Active Life,064WcuNRDGE_HDDt4BASpQ,Active Life,40.0603172,-75.2346428,-7182.292274,8946.953540,Philadelphia,PA,2.5,33,1
0798Us9C0Aw0OCuf9lUFJQ__beauty___spas,0798Us9C0Aw0OCuf9lUFJQ,Beauty & Spas,0798Us9C0Aw0OCuf9lUFJQ,Beauty & Spas,39.9419044,-75.1488744,125.646945,-4219.967257,Philadelphia,PA,4.5,10,1
07JLsUInZr5OSiYH2XVi4g__beauty___spas,07JLsUInZr5OSiYH2XVi4g,Beauty & Spas,07JLsUInZr5OSiYH2XVi4g,Beauty & Spas,39.9690954,-75.2255953,-6411.395533,-1196.461830,Philadelphia,PA,2.0,8,1
07LPxCT59Gwg57tmzQdirg__restaurants,07LPxCT59Gwg57tmzQdirg,Restaurants,07LPxCT59Gwg57tmzQdirg,Restaurants,39.9535517,-75.219443,-5887.185749,-2924.844799,Philadelphia,PA,4.0,5,1
09yzPKqhvm_kJo6S5vsS3w__food,09yzPKqhvm_kJo6S5vsS3w,Food,09yzPKqhvm_kJo6S5vsS3w,Food,39.953163,-75.1591,-745.630394,-2968.066327,Philadelphia,PA,4.0,36,1
0AS0Ru_5pg_4FgvFBWXOYw__local_services,0AS0Ru_5pg_4FgvFBWXOYw,Local Services,0AS0Ru_5pg_4FgvFBWXOYw,Local Services,39.895016,-75.229028,-6703.880445,-9433.726657,Philadelphia,PA,1.0,17,1
0AX9PGwHwH-bc2zjt5cM4A__local_services,0AX9PGwHwH-bc2zjt5cM4A,Local Services,0AX9PGwHwH-bc2zjt5cM4A,Local Services,39.9412882,-75.2187346,-5826.826174,-4288.485665,Philadelphia,PA,3.0,10,1
0Asm98-Ilk1QlHqBqfWF-g__health___medical,0Asm98-Ilk1QlHqBqfWF-g,Health & Medical,0Asm98-Ilk1QlHqBqfWF-g,Health & Medical,39.9355219,-75.1563419,-510.625110,-4929.669857,Philadelphia,PA,5.0,7,1
0B-292FbrT54wIxZjoxhPw__local_services,0B-292FbrT54wIxZjoxhPw,Local Services,0B-292FbrT54wIxZjoxhPw,Local Services,40.033719,-75.17139,-1792.805962,5989.364557,Philadelphia,PA,5.0,9,1
0C85wdzr9lQmGzh30CBMxw__shopping,0C85wdzr9lQmGzh30CBMxw,Shopping,0C85wdzr9lQmGzh30CBMxw,Shopping,40.0276669939,-75.1593834423,-769.781236,5316.411253,Philadelphia,PA,5.0,7,1
0CSiz9Q_xuZ9YNq8KLRcSg__restaurants,0CSiz9Q_xuZ9YNq8KLRcSg,Restaurants,0CSiz9Q_xuZ9YNq8KLRcSg,Restaurants,40.09453,-75.018255,11255.137947,12751.248581,Philadelphia,PA,4.0,22,1
0DQ_EwydoUVS0YJxvQRMXg__automotive,0DQ_EwydoUVS0YJxvQRMXg,Automotive,0DQ_EwydoUVS0YJxvQRMXg,Automotive,40.0274831,-75.0409286,9323.222572,5295.963156,Philadelphia,PA,4.0,10,1
0De2juaQqHNUYs-vNEj9RA__restaurants,0De2juaQqHNUYs-vNEj9RA,Restaurants,0De2juaQqHNUYs-vNEj9RA,Restaurants,40.0196839,-75.1107755,3371.882686,4428.730486,Philadelphia,PA,3.5,15,1
0Dw5cikYionDC-RKLxY2Aw__automotive,0Dw5cikYionDC-RKLxY2Aw,Automotive,0Dw5cikYionDC-RKLxY2Aw,Automotive,39.9733029,-75.1235475,2283.638068,-728.608530,Philadelphia,PA,4.5,23,1
0Dw9eqJsbfuVKsgAoc9NZg__restaurants,0Dw9eqJsbfuVKsgAoc9NZg,Restaurants,0Dw9eqJsbfuVKsgAoc9NZg,Restaurants,40.0505154,-75.0641719,7342.765624,7857.041602,Philadelphia,PA,4.5,9,1
0E-dYP3hTrtgFDGRyBbOwA__local_services,0E-dYP3hTrtgFDGRyBbOwA,Local Services,0E-dYP3hTrtgFDGRyBbOwA,Local Services,39.93523,-75.16733,-1446.871641,-4962.127700,Philadelphia,PA,4.5,40,1
0EMIzcRDDq_8hqHWDQbaLg__event_planning___services,0EMIzcRDDq_8hqHWDQbaLg,Event Planning & Services,0EMIzcRDDq_8hqHWDQbaLg,Event Planning & Services,40.0380778,-75.1136721,3125.076441,6474.041672,Philadelphia,PA,3.0,8,1
0F1WFFm8TJde117UZPbkfA__restaurants,0F1WFFm8TJde117UZPbkfA,Restaurants,0F1WFFm8TJde117UZPbkfA,Restaurants,39.991077,-75.178587,-2406.029930,1247.783945,Philadelphia,PA,3.5,11,1
0FKcaGqieDQAC4g17Qf1HQ__health___medical,0FKcaGqieDQAC4g17Qf1HQ,Health & Medical,0FKcaGqieDQAC4g17Qf1HQ,Health & Medical,39.965888,-75.139462,927.635173,-1553.108931,Philadelphia,PA,4.5,6,1
0FMOvA2Noq-gieWfnXB7aQ__event_planning___services,0FMOvA2Noq-gieWfnXB7aQ,Event Planning & Services,0FMOvA2Noq-gieWfnXB7aQ,Event Planning & Services,39.9091912,-75.1646617,-1219.517811,-7857.514156,Philadelphia,PA,2.5,26,1
0Fdn_98lawOYiFPh68HUUg__health___medical,0Fdn_98lawOYiFPh68HUUg,Health & Medical,0Fdn_98lawOYiFPh68HUUg,Health & Medical,39.94911,-75.145668,398.849853,-3418.739987,Philadelphia,PA,4.5,237,1
0G-bDbhGK92i2tfyQEYMwQ__shopping,0G-bDbhGK92i2tfyQEYMwQ,Shopping,0G-bDbhGK92i2tfyQEYMwQ,Shopping,40.032569689,-75.1315735191,1599.777115,5861.566828,Philadelphia,PA,3.5,7,1
0G4RIJw89Bj4FT7IWYnZ7A__local_services,0G4RIJw89Bj4FT7IWYnZ7A,Local Services,0G4RIJw89Bj4FT7IWYnZ7A,Local Services,39.9746537,-75.1825506,-2743.750441,-578.406216,Philadelphia,PA,4.5,21,1
0IEn6AxLNFfdfuwd2bQlbQ__restaurants,0IEn6AxLNFfdfuwd2bQlbQ,Restaurants,0IEn6AxLNFfdfuwd2bQlbQ,Restaurants,39.941938,-75.152868,-214.629731,-4216.231102,Philadelphia,PA,3.5,181,1
0Ig9lXNnfBL7U2ct5oIF6A__bars,0Ig9lXNnfBL7U2ct5oIF6A,Bars,0Ig9lXNnfBL7U2ct5oIF6A,Bars,39.9824853,-75.1283337,1875.827514,292.429174,Philadelphia,PA,4.5,19,1
0IheZIsRS5tejvxocP18mQ__restaurants,0IheZIsRS5tejvxocP18mQ,Restaurants,0IheZIsRS5tejvxocP18mQ,Restaurants,39.9799378,-75.1554021,-430.548983,9.159708,Philadelphia,PA,5.0,9,1
0JkkF-9XPth8ej-MWISChQ__automotive,0JkkF-9XPth8ej-MWISChQ,Automotive,0JkkF-9XPth8ej-MWISChQ,Automotive,40.0528334311,-75.0511139973,8455.370724,8114.795256,Philadelphia,PA,2.0,15,1
0JoB3ThhI-DS78-1Ks1EUQ__restaurants,0JoB3ThhI-DS78-1Ks1EUQ,Restaurants,0JoB3ThhI-DS78-1Ks1EUQ,Restaurants,39.9242167,-75.1703845,-1707.131834,-6186.752478,Philadelphia,PA,3.5,105,1
0K4RwxdAcViifyU3Htzxww__breakfast___brunch,0K4RwxdAcViifyU3Htzxww,Breakfast & Brunch,0K4RwxdAcViifyU3Htzxww,Breakfast & Brunch,39.9404771,-75.1493607,84.211511,-4378.675995,Philadelphia,PA,4.0,224,1
0K66djyR4yvBG4mEW5y_xw__local_services,0K66djyR4yvBG4mEW5y_xw,Local Services,0K66djyR4yvBG4mEW5y_xw,Local Services,39.9673208,-75.1630885,-1085.472522,-1393.788620,Philadelphia,PA,5.0,9,1
0KEMPs7BD_WHI6zGpDcKjw__restaurants,0KEMPs7BD_WHI6zGpDcKjw,Restaurants,0KEMPs7BD_WHI6zGpDcKjw,Restaurants,39.948257,-75.174199,-2032.148205,-3513.589390,Philadelphia,PA,4.0,167,1
0KNskvMPP0A8XLPF-ORRGQ__shopping,0KNskvMPP0A8XLPF-ORRGQ,Shopping,0KNskvMPP0A8XLPF-ORRGQ,Shopping,40.0497785,-75.0588658,7794.874516,7775.101948,Philadelphia,PA,3.0,9,1
0KiuFnhBlUcOqLlIE3JO-A__local_services,0KiuFnhBlUcOqLlIE3JO-A,Local Services,0KiuFnhBlUcOqLlIE3JO-A,Local Services,39.9621826,-75.1721897,-1860.944798,-1965.131181,Philadelphia,PA,3.5,13,1
0LNV8iJg_g3_1ujwaeHZ-Q__beauty___spas,0LNV8iJg_g3_1ujwaeHZ-Q,Beauty & Spas,0LNV8iJg_g3_1ujwaeHZ-Q,Beauty & Spas,40.0025473,-75.1658585,-1321.491751,2523.224874,Philadelphia,PA,3.0,57,1
0Lug9lpS3mdky77wsr3wmQ__food,0Lug9lpS3mdky77wsr3wmQ,Food,0Lug9lpS3mdky77wsr3wmQ,Food,39.936779,-75.1581763,-666.926075,-4789.886521,Philadelphia,PA,3.5,8,1
0NEzfA--v4LqAanLllzIrA__nightlife,0NEzfA--v4LqAanLllzIrA,Nightlife,0NEzfA--v4LqAanLllzIrA,Nightlife,39.9195294854,-75.2087817906,-4978.792094,-6707.947681,Philadelphia,PA,2.5,23,1
0NFnwQk-eNs8F4qz9pSW8w__beauty___spas,0NFnwQk-eNs8F4qz9pSW8w,Beauty & Spas,0NFnwQk-eNs8F4qz9pSW8w,Beauty & Spas,40.0576905,-75.059586,7733.509517,8654.877422,Philadelphia,PA,1.0,6,1
